txn_key,txn_id,txn_global_id,txn_date_dim_key,txn_amount_eur,txn_original_currency,txn_credit_debit_code,txn_bene_country_key,txn_orig_country_key,acct_key,counterparty_key,acct_currency,acct_open_date_dim_key,acct_close_date_dim_key,product_key,cust_key,link_type,transaction_type_via,insert_date
-1188366051,100703,53783839,122456,5000.0,Dollar,AXC1430,-1647000595,2009651910,-485299651,-1779754841,Dollar,122456,122456,-1298298882.0,-1561252094,primary,online,2022-04-20
983092365,100704,13120065,122457,6000.0,Dollar,AXC7421,2009651910,2009651910,-2052132007,-1220127148,Dollar,122457,122457,,-1561252094,primary,offline,2022-04-20
-1259496228,100705,62627278,122458,108749.0,Dollar,AXC5108,651865576,2009651910,1928845501,175806444,Dollar,122458,122458,,-1561252094,primary,online,2022-04-20
1753551665,100706,30459791,122459,1000.0,Dollar,AXC6391,2009651910,651865576,-1654665963,-1019063111,Dollar,122459,122459,1491230339.0,896234346,secondary,offline,2022-04-20
1771236088,100707,97283500,122460,5000.0,Dollar,AXC1791,651865576,651865576,1850801435,936489185,Dollar,122460,122460,1491230339.0,896234346,secondary,offline,2022-04-20
-938564363,100708,66643904,122461,6000.0,Dollar,AXC2397,651865576,651865576,-602839774,175806444,Dollar,122461,122461,,896234346,secondary,online,2022-04-20
-766297246,100709,87515798,122462,7000.0,Dollar,AXC2157,2009651910,651865576,-142898882,-1019063111,Dollar,122462,122462,-1298298882.0,896234346,primary,offline,2022-04-20
997068310,100710,9968420,122463,8000.0,Dollar,AXC4647,651865576,651865576,-1550438378,936489185,Dollar,122463,122463,1340448554.0,896234346,secondary,online,2022-04-20
-353580589,100711,40665805,122464,9000.0,Dollar,AXC6063,651865576,2009651910,1611690692,936489185,Dollar,122464,122464,-1782036132.0,1878377954,secondary,online,2022-04-20
306435928,100712,20525933,122465,1000.0,Dollar,AXC5175,651865576,2009651910,1179528009,175806444,Dollar,122465,122465,-1298298882.0,1878377954,primary,online,2022-04-20
-934724108,100713,61432943,122466,5000.0,Dollar,AXC1631,2009651910,2009651910,-1299221466,-1019063111,Dollar,122466,122466,-1298298882.0,1878377954,secondary,online,2022-04-20
-487393773,100714,2503100,122467,6000.0,Dollar,AXC4205,651865576,2009651910,1983843924,936489185,Dollar,122467,122467,-1656846950.0,1878377954,secondary,offline,2022-04-20
837559231,100715,15681898,122468,6000.0,Dollar,AXC1520,2009651910,2009651910,-658803572,700911348,Dollar,122468,122468,-1782036132.0,1878377954,secondary,offline,2022-04-20
411800214,100716,3225722,122469,7000.0,Dollar,AXC0964,2009651910,651865576,-1187218513,538690200,Dollar,122469,122469,1491230339.0,181480992,primary,offline,2022-04-20
-609573081,100717,13729769,122470,8000.0,Dollar,AXC8327,651865576,651865576,-162439202,-1682572948,Dollar,122470,122470,,181480992,primary,offline,2022-04-20
-842323864,100718,18305276,122471,9000.0,Dollar,AXC2185,-811770541,651865576,142258051,-957345522,Dollar,122471,122471,-1782036132.0,181480992,secondary,online,2022-04-20
426772134,100719,1311726,122472,1000.0,Dollar,AXC1588,-1647000595,651865576,-931628711,-1779754841,Dollar,122472,122472,1491230339.0,181480992,secondary,online,2022-04-20
2119685065,100720,49129507,122473,5000.0,Dollar,AXC8275,2009651910,651865576,2099829873,-1220127148,Dollar,122473,122473,-1298298882.0,181480992,primary,online,2022-04-20
1859898125,100721,3219782,122474,6000.0,Dollar,AXC1915,651865576,2009651910,656448742,175806444,Dollar,122474,122474,1491230339.0,-77286321,primary,online,2022-04-20
-561804061,100722,6765569,122475,131258.0,Dollar,AXC2085,2009651910,2009651910,978547873,-1019063111,Dollar,122475,122475,,-77286321,primary,offline,2022-04-20
347031915,100723,67001088,122476,1000.0,Dollar,AXC7773,651865576,2009651910,779083404,936489185,Dollar,122476,122476,,-77286321,secondary,offline,2022-04-20
291477489,100724,80804727,122477,5000.0,Dollar,AXC1961,2009651910,2009651910,-671663633,-1220127148,Dollar,122477,122477,,-77286321,primary,online,2022-04-20
-1985518426,100725,38471200,122478,6000.0,Dollar,AXC8092,651865576,2009651910,-142350727,175806444,Dollar,122478,122478,1340448554.0,-77286321,secondary,online,2022-04-20
-1090611908,100726,94429853,122479,7000.0,Dollar,AXC4470,2009651910,651865576,-693680587,700911348,Dollar,122479,122479,,-1265234776,secondary,online,2022-04-20
-1659352366,100727,6558276,122480,8000.0,Dollar,AXC3800,2009651910,651865576,1163207471,538690200,Dollar,122480,122480,1340448554.0,-1265234776,primary,online,2022-04-20
1966765018,100728,27528758,122481,9000.0,Dollar,AXC2821,651865576,651865576,-1300428632,-1682572948,Dollar,122481,122481,1340448554.0,-1265234776,primary,online,2022-04-20
190735839,100729,72001736,122482,1000.0,Dollar,AXC8516,-811770541,651865576,-1980921888,-957345522,Dollar,122482,122482,-1298298882.0,-1265234776,secondary,online,2022-04-20
-1475004609,100730,38384094,122483,5000.0,Dollar,AXC7823,-1647000595,651865576,-2027587284,-1779754841,Dollar,122483,122483,,-1265234776,primary,online,2022-04-20
-177482896,100731,78075906,122484,6000.0,Dollar,AXC7256,2009651910,2009651910,-1782714915,-1220127148,Dollar,122484,122484,-1782036132.0,2002777445,primary,online,2022-04-20
1394161639,100732,96999289,122485,127015.0,Dollar,AXC5984,651865576,2009651910,-458465933,175806444,Dollar,122485,122485,-1656846950.0,2002777445,primary,offline,2022-04-20
-2079026509,100733,97197517,122486,119307.0,Dollar,AXC6164,2009651910,2009651910,718335311,700911348,Dollar,122486,122486,,2002777445,secondary,offline,2022-04-20
-1631627008,100734,92332957,122487,1000.0,Dollar,AXC2718,2009651910,2009651910,-311880085,538690200,Dollar,122487,122487,,2002777445,secondary,offline,2022-04-20
-2105089834,100735,45351070,122488,5000.0,Dollar,AXC8212,651865576,2009651910,1738355819,-1682572948,Dollar,122488,122488,,2002777445,primary,offline,2022-04-20
1782774475,100736,28589383,122489,6000.0,Dollar,AXC5099,-811770541,2009651910,1515917910,-957345522,Dollar,122489,122489,,-1539508526,secondary,offline,2022-04-20
-507457061,100737,25344260,122490,7000.0,Dollar,AXC1463,-1647000595,2009651910,1810188152,-1779754841,Dollar,122490,122490,,-1539508526,secondary,offline,2022-04-20
-2067704934,100738,54071595,122491,8000.0,Dollar,AXC5530,2009651910,2009651910,730819600,-1220127148,Dollar,122491,122491,-1782036132.0,-1539508526,secondary,offline,2022-04-20
1096939218,100739,3370615,122492,9000.0,Dollar,AXC6315,651865576,2009651910,233228145,175806444,Dollar,122492,122492,,-1539508526,secondary,offline,2022-04-20
336042813,100740,58023309,122493,1000.0,Dollar,AXC3800,2009651910,2009651910,1528020681,-1019063111,Dollar,122493,122493,,-1539508526,primary,online,2022-04-20
-309381305,100741,79364493,122494,5000.0,Dollar,AXC3815,651865576,651865576,842248166,936489185,Dollar,122494,122494,,-2131140470,primary,online,2022-04-20
1759802443,100742,45571014,122495,6000.0,Dollar,AXC1515,651865576,651865576,-930433349,175806444,Dollar,122495,122495,-1782036132.0,-2131140470,secondary,offline,2022-04-20
1277415522,100743,75607845,122496,108749.0,Dollar,AXC0987,651865576,651865576,223779215,936489185,Dollar,122496,122496,1491230339.0,-2131140470,secondary,online,2022-04-20
-507776509,100744,67090399,122497,1000.0,Dollar,AXC1089,651865576,651865576,-84274764,175806444,Dollar,122497,122497,,-2131140470,secondary,online,2022-04-20
-1672876212,100745,62969585,122498,5000.0,Dollar,AXC1600,2009651910,651865576,238909256,-1019063111,Dollar,122498,122498,1340448554.0,-2131140470,secondary,offline,2022-04-20
764297748,100746,71010292,122499,6000.0,Dollar,AXC8904,651865576,-811770541,1965094792,936489185,Dollar,122499,122499,,944843674,primary,offline,2022-04-20
-499632149,100747,82050561,122500,7000.0,Dollar,AXC4026,2009651910,-811770541,-1161803759,700911348,Dollar,122500,122500,-1656846950.0,944843674,secondary,offline,2022-04-20
-558719821,100748,17999628,122501,8000.0,Dollar,AXC3313,2009651910,-811770541,1667692887,538690200,Dollar,122501,122501,,944843674,secondary,offline,2022-04-20
1582110824,100749,8848798,122502,9000.0,Dollar,AXC5147,651865576,-811770541,1801340629,-1682572948,Dollar,122502,122502,,944843674,primary,offline,2022-04-20
526593844,100750,6602631,122503,1000.0,Dollar,AXC0706,-811770541,-811770541,1217671872,-957345522,Dollar,122503,122503,,944843674,secondary,offline,2022-04-20
1263773114,100751,81374198,122504,5000.0,Dollar,AXC0145,-1647000595,-1647000595,1084576660,-1779754841,Dollar,122504,122504,,1093490415,secondary,online,2022-04-20
283517924,100752,70642209,122505,6000.0,Dollar,AXC2111,2009651910,-1647000595,1074909674,-1220127148,Dollar,122505,122505,1340448554.0,1093490415,secondary,offline,2022-04-20
1520176527,100753,5398811,122506,190631.0,Dollar,AXC0863,651865576,-1647000595,-1808558323,175806444,Dollar,122506,122506,1491230339.0,1093490415,primary,online,2022-04-20
1922240541,100754,54103685,122507,6000.0,Dollar,AXC5514,2009651910,-1647000595,-888580695,-1019063111,Dollar,122507,122507,,1093490415,secondary,offline,2022-04-20
2109041100,100755,87753446,122508,7000.0,Dollar,AXC2495,651865576,-1647000595,-1583472726,936489185,Dollar,122508,122508,-1782036132.0,1093490415,secondary,offline,2022-04-20
286927756,100756,12734227,122509,8000.0,Dollar,AXC3438,2009651910,2009651910,-1646098896,-1220127148,Dollar,122509,122509,,28607078,secondary,online,2022-04-20
2017466045,100757,52200915,122510,9000.0,Dollar,AXC4635,651865576,2009651910,-174893054,175806444,Dollar,122510,122510,-1782036132.0,28607078,secondary,online,2022-04-20
2025720995,100758,8302314,122511,1000.0,Dollar,AXC8643,2009651910,2009651910,299455993,700911348,Dollar,122511,122511,,28607078,primary,online,2022-04-20
-550468801,100759,67693370,122512,5000.0,Dollar,AXC3350,2009651910,2009651910,2016573213,538690200,Dollar,122512,122512,1491230339.0,28607078,secondary,online,2022-04-20
1885683340,100760,29546042,122513,6000.0,Dollar,AXC4276,651865576,2009651910,590915624,-1682572948,Dollar,122513,122513,-1782036132.0,28607078,primary,offline,2022-04-20
-340609700,100761,46894939,122514,131258.0,Dollar,AXC2960,-811770541,651865576,1477242116,-957345522,Dollar,122514,122514,,-1294612851,primary,offline,2022-04-20
981765452,100762,67935752,122515,1000.0,Dollar,AXC0745,-1647000595,651865576,-339324826,-1779754841,Dollar,122515,122515,,-1294612851,secondary,offline,2022-04-20
878062587,100763,26934632,122516,5000.0,Dollar,AXC6743,2009651910,651865576,-644725720,-1220127148,Dollar,122516,122516,-1782036132.0,-1294612851,secondary,offline,2022-04-20
-1629523212,100764,82009412,122517,6000.0,Dollar,AXC4974,651865576,651865576,-980932230,175806444,Dollar,122517,122517,-1782036132.0,-1294612851,primary,online,2022-04-20
-1963939103,100765,54299266,122518,7000.0,Dollar,AXC1531,2009651910,651865576,-874802197,700911348,Dollar,122518,122518,,-1294612851,primary,offline,2022-04-20
-304121661,100766,9969501,122519,8000.0,Dollar,AXC1356,2009651910,2009651910,-1425383960,538690200,Dollar,122519,122519,-1782036132.0,880798388,primary,offline,2022-04-20
-1723403181,100767,56544112,122520,9000.0,Dollar,AXC8267,651865576,2009651910,761573449,-1682572948,Dollar,122520,122520,,880798388,primary,offline,2022-04-20
-262950231,100768,2210460,122521,1000.0,Dollar,AXC7338,-811770541,2009651910,1259579959,-957345522,Dollar,122521,122521,-1782036132.0,880798388,secondary,offline,2022-04-20
521476650,100769,68738141,122522,5000.0,Dollar,AXC6484,-1647000595,2009651910,-1482628380,-1779754841,Dollar,122522,122522,,880798388,secondary,online,2022-04-20
1543448551,100770,33914095,122523,6000.0,Dollar,AXC2423,2009651910,2009651910,1986735802,-1220127148,Dollar,122523,122523,-1782036132.0,880798388,secondary,offline,2022-04-20
231907009,100771,7799152,122524,127015.0,Dollar,AXC3808,651865576,2009651910,-631632913,175806444,Dollar,122524,122524,-1656846950.0,1310828636,secondary,online,2022-04-20
-385455976,100772,82613221,122525,119307.0,Dollar,AXC5349,2009651910,2009651910,-2130868302,-1019063111,Dollar,122525,122525,,1310828636,secondary,online,2022-04-20
371866005,100773,87024776,122526,1000.0,Dollar,AXC1648,651865576,2009651910,-1423817143,936489185,Dollar,122526,122526,-1298298882.0,1310828636,primary,online,2022-04-20
679846807,100774,64518727,122527,5000.0,Dollar,AXC2961,651865576,2009651910,1699076415,175806444,Dollar,122527,122527,-1298298882.0,1310828636,secondary,online,2022-04-20
573425799,100775,38119198,122528,6000.0,Dollar,AXC0716,2009651910,2009651910,890015253,-1019063111,Dollar,122528,122528,,1310828636,primary,offline,2022-04-20
-935479553,100776,21003316,122529,7000.0,Dollar,AXC7694,651865576,651865576,1582982217,936489185,Dollar,122529,122529,,430531423,secondary,online,2022-04-20
1065254060,100777,35360538,122530,8000.0,Dollar,AXC1820,651865576,651865576,1684655798,936489185,Dollar,122530,122530,,430531423,secondary,online,2022-04-20
1619393779,100778,75243581,122531,9000.0,Dollar,AXC4726,651865576,651865576,-1274671610,175806444,Dollar,122531,122531,-1298298882.0,430531423,secondary,offline,2022-04-20
-483439289,100779,54778349,122532,1000.0,Dollar,AXC8579,2009651910,651865576,-747830096,-1019063111,Dollar,122532,122532,-1782036132.0,430531423,secondary,online,2022-04-20
1101038919,100780,69964197,122533,5000.0,Dollar,AXC4810,651865576,651865576,-1716751778,936489185,Dollar,122533,122533,,430531423,secondary,offline,2022-04-20
322947953,100781,35815175,122534,6000.0,Dollar,AXC5238,2009651910,2009651910,-924069442,700911348,Dollar,122534,122534,-1782036132.0,476014093,primary,online,2022-04-20
-1532576118,100782,91381389,122535,108749.0,Dollar,AXC2675,2009651910,2009651910,-1732055049,538690200,Dollar,122535,122535,,476014093,secondary,offline,2022-04-20
-1570590845,100783,87368790,122536,1000.0,Dollar,AXC6299,651865576,2009651910,1118806944,-1682572948,Dollar,122536,122536,,476014093,secondary,online,2022-04-20
-1427143623,100784,86374555,122537,5000.0,Dollar,AXC3154,-811770541,2009651910,-1263099851,-957345522,Dollar,122537,122537,,476014093,primary,online,2022-04-20
1806887805,100785,85934619,122538,6000.0,Dollar,AXC1299,-1647000595,2009651910,-705335231,-1779754841,Dollar,122538,122538,,476014093,secondary,offline,2022-04-20
-1548545411,100786,51949409,122539,7000.0,Dollar,AXC7073,2009651910,651865576,491396282,-1220127148,Dollar,122539,122539,,-1479857282,secondary,offline,2022-04-20
-110282788,100787,27362014,122540,8000.0,Dollar,AXC5643,651865576,651865576,-2126010094,175806444,Dollar,122540,122540,,-1479857282,secondary,online,2022-04-20
-1644825190,100788,73178468,122541,9000.0,Dollar,AXC1374,2009651910,651865576,1572787239,-1019063111,Dollar,122541,122541,1491230339.0,-1479857282,primary,offline,2022-04-20
134429501,100789,92639294,122542,1000.0,Dollar,AXC7629,651865576,651865576,-1270018458,936489185,Dollar,122542,122542,-1298298882.0,-1479857282,primary,offline,2022-04-20
-585800872,100790,27684793,122543,5000.0,Dollar,AXC3804,2009651910,651865576,117934428,-1220127148,Dollar,122543,122543,-1656846950.0,-1479857282,primary,online,2022-04-20
-1997091379,100791,37620109,122544,6000.0,Dollar,AXC2512,651865576,2009651910,-1119984769,175806444,Dollar,122544,122544,,1952545896,secondary,online,2022-04-20
-10761570,100792,47281804,122545,100292.0,Dollar,AXC1146,2009651910,2009651910,-1335738008,700911348,Dollar,122545,122545,-1298298882.0,1952545896,primary,offline,2022-04-20
1548238843,100793,9630112,122546,6000.0,Dollar,AXC8764,2009651910,2009651910,255340891,538690200,Dollar,122546,122546,,1952545896,secondary,online,2022-04-20
-450621222,100794,24269789,122547,7000.0,Dollar,AXC3896,651865576,2009651910,499052820,-1682572948,Dollar,122547,122547,-1298298882.0,1952545896,primary,offline,2022-04-20
1696885868,100795,65225335,122548,8000.0,Dollar,AXC6777,-811770541,2009651910,-1783485970,-957345522,Dollar,122548,122548,,1952545896,primary,offline,2022-04-20
1150247746,100796,64039793,122549,9000.0,Dollar,AXC6107,-1647000595,651865576,-1266493185,-1779754841,Dollar,122549,122549,,2069801905,secondary,online,2022-04-20
-940987196,100797,71747673,122550,1000.0,Dollar,AXC1101,2009651910,651865576,1501133714,-1220127148,Dollar,122550,122550,1340448554.0,2069801905,primary,online,2022-04-20
-181285865,100798,12291611,122551,5000.0,Dollar,AXC2663,651865576,651865576,692023074,175806444,Dollar,122551,122551,,2069801905,primary,online,2022-04-20
-1397576707,100799,41828169,122552,6000.0,Dollar,AXC6473,2009651910,651865576,-1996921127,700911348,Dollar,122552,122552,-1782036132.0,2069801905,secondary,offline,2022-04-20
-1256177600,100800,24865216,122553,131258.0,Dollar,AXC9561,2009651910,651865576,615419836,538690200,Dollar,122553,122553,,2069801905,primary,offline,2022-04-20
1317532415,100801,88289830,122554,1000.0,Dollar,AXC2004,651865576,2009651910,-1002759943,-1682572948,Dollar,122554,122554,-1782036132.0,-1625768967,secondary,online,2022-04-20
-585210351,100802,39643456,122555,5000.0,Dollar,AXC1686,-811770541,2009651910,84603844,-957345522,Dollar,122555,122555,,-1625768967,secondary,online,2022-04-20
-392875597,100803,82464217,122556,6000.0,Dollar,AXC8887,-1647000595,2009651910,-521560998,-1779754841,Dollar,122556,122556,-1656846950.0,-1625768967,primary,offline,2022-04-20
1349488782,100804,4319199,122557,7000.0,Dollar,AXC4918,2009651910,2009651910,-1800993359,-1220127148,Dollar,122557,122557,,-1625768967,primary,online,2022-04-20
146729873,100805,87856957,122558,8000.0,Dollar,AXC3361,651865576,2009651910,-926444888,175806444,Dollar,122558,122558,-1782036132.0,-1625768967,secondary,offline,2022-04-20
333834301,100806,9418399,122559,9000.0,Dollar,AXC1528,2009651910,2009651910,-1807656961,-1019063111,Dollar,122559,122559,,907004051,primary,offline,2022-04-20
-484986196,100807,63642418,122560,1000.0,Dollar,AXC0754,651865576,2009651910,-1515011783,936489185,Dollar,122560,122560,,907004051,primary,offline,2022-04-20
1828457114,100808,52755897,122561,5000.0,Dollar,AXC3308,651865576,2009651910,-932940254,175806444,Dollar,122561,122561,-1656846950.0,907004051,primary,online,2022-04-20
